vendor_id,category,rating,review_count,booking_count,starting_price,max_price,avg_package_price,gallery_size,vendor_age_days,user_budget,recommended_score
vendor_25,Food & beverage,4.62,17,160,58712,149168,111586,3,465,128958,3.625
vendor_24,Food & beverage,4.88,51,113,61156,151108,93001,3,1134,60728,3.7501
vendor_6,Decorations,4.5,34,112,44199,104238,51462,10,710,61644,3.5942
vendor_17,Photography,4.98,112,64,69523,140060,71061,6,221,113312,3.872
vendor_35,Food & beverage,4.87,18,109,59689,184814,144780,0,880,74618,3.605
vendor_33,Decorations,4.63,29,48,41293,88769,78857,2,931,96184,3.469
vendor_16,Venue,4.25,104,11,135287,255577,153911,2,688,165531,3.1471
vendor_7,Food & beverage,4.42,22,44,51481,196408,173431,2,342,177815,3.3376
vendor_5,Food & beverage,4.61,113,85,61889,164335,73143,11,1179,109722,3.7951
vendor_33,Food & beverage,4.95,69,73,50139,141424,69691,5,917,81802,3.8097
vendor_20,Decorations,4.49,47,74,43951,100402,65156,6,481,86220,3.5691
vendor_5,Food & beverage,4.69,74,70,58319,178709,161478,0,351,197973,3.7179
vendor_35,Photography,4.62,3,21,69533,106988,83789,9,127,92088,2.9882
vendor_38,Decorations,4.62,39,93,45755,94825,68448,10,698,107054,3.6777
vendor_27,Photography,5,22,106,62600,134267,89590,2,1187,94510,3.7155
vendor_26,Decorations,4.19,2,85,47519,113231,93319,3,1118,42642,2.9553
vendor_7,Venue,3.94,109,130,152793,307259,299303,11,910,303123,3.582
vendor_6,Venue,4.48,46,48,153688,310617,155608,9,957,285423,3.4864
vendor_4,Venue,4.08,85,75,134937,327288,251443,8,396,321758,3.4991
vendor_39,Making & Grooming,4.87,41,26,22426,58962,52369,9,241,48327,3.5349
vendor_16,Venue,4.06,62,14,140996,246133,203939,9,1214,216346,3.0858
vendor_1,Decorations,4.72,59,96,41629,110249,108526,7,416,40869,3.6903
vendor_28,Food & beverage,4.6,6,131,62013,170471,95471,10,324,135947,3.4707
vendor_50,Venue,4.55,60,71,156293,337707,242957,5,709,304499,3.6174
vendor_7,Photography,4.78,57,17,65738,110668,91672,3,1267,88927,3.3924
vendor_38,Making & Grooming,4.86,78,66,24970,64003,56677,5,150,76704,3.8109
vendor_20,Making & Grooming,4.94,71,43,20924,73028,55724,2,650,67406,3.7328
vendor_24,Food & beverage,5,25,10,50802,194211,63158,4,90,176270,3.3451
vendor_33,Venue,4.01,106,32,160444,247590,208960,9,836,272159,3.3129
vendor_17,Venue,4.34,22,184,155812,245135,173225,8,659,293926,3.5796
vendor_46,Photography,4.85,73,78,74806,129527,91128,4,682,83199,3.7357
vendor_33,Photography,4.92,108,119,72782,110520,109237,1,691,138581,3.9535
vendor_28,Venue,4.12,115,35,134733,275953,176191,3,703,307385,3.3842
vendor_47,Food & beverage,4.36,15,60,60445,175062,129611,11,392,58328,3.2531
vendor_13,Venue,4.09,106,140,149389,281319,198559,0,975,291121,3.6034
vendor_26,Venue,4.33,117,90,141169,314723,284448,6,669,249639,3.6629
vendor_49,Venue,4.27,49,86,158742,303691,289583,6,850,130192,3.4301
vendor_16,Venue,4.96,117,41,136314,310047,259444,10,445,308969,3.8268
vendor_41,Venue,4.24,86,136,133893,287055,185724,8,528,155963,3.6248
vendor_40,Making & Grooming,4.7,11,5,24434,73042,62259,4,971,57405,2.9506
vendor_49,Decorations,4.53,57,112,48575,95999,85062,7,321,65307,3.667
vendor_3,Making & Grooming,4.73,64,127,24177,71169,30653,10,352,34162,3.8172
vendor_2,Food & beverage,4.92,107,124,60813,162010,84936,10,1467,118842,4.0071
vendor_37,Venue,4.45,79,103,145240,259682,145910,8,1189,325784,3.7117
vendor_28,Making & Grooming,4.97,59,47,21853,58854,33430,6,1145,78632,3.7619
vendor_37,Making & Grooming,4.94,64,130,23513,66640,51560,9,833,20489,3.8671
vendor_40,Making & Grooming,5,54,72,21493,76029,40768,7,645,58712,3.8393
vendor_26,Making & Grooming,4.9,11,102,20954,66625,22583,0,543,26539,3.5361
vendor_1,Decorations,5,67,164,47485,115455,64252,5,1275,62588,3.9653
vendor_4,Making & Grooming,4.42,103,101,24251,68180,25173,4,1004,53998,3.7126
vendor_21,Photography,4.8,37,62,63940,127867,64143,5,1123,140764,3.6399
vendor_40,Food & beverage,4.72,6,70,55710,182500,74969,8,85,115901,3.388
vendor_38,Making & Grooming,4.88,75,91,24550,68391,61490,0,1235,41372,3.8127
vendor_11,Food & beverage,5,16,38,61539,149867,102797,0,832,161603,3.5006
vendor_24,Food & beverage,4.25,48,102,52964,144594,78489,4,832,93469,3.5069
vendor_4,Decorations,4.87,80,150,43504,101375,91987,4,1178,116312,3.9671
vendor_23,Making & Grooming,4.59,25,94,24478,64210,35400,3,1101,38642,3.5351
vendor_4,Food & beverage,5,5,127,55741,186049,128115,2,809,80257,3.545
vendor_18,Venue,4.46,61,80,132217,297690,211985,1,1208,307718,3.5971
vendor_22,Food & beverage,4.74,89,62,60516,165515,162536,8,1235,134425,3.7588
vendor_29,Food & beverage,4.84,86,49,56982,196579,96086,1,972,179744,3.7381
vendor_30,Decorations,4.99,12,109,44529,101519,56721,7,1171,44627,3.605
vendor_26,Food & beverage,4.42,37,69,57323,143255,114756,0,771,73989,3.42
vendor_16,Food & beverage,4.61,90,86,58135,162439,135084,0,669,89350,3.6945
vendor_17,Food & beverage,5,73,62,52566,157359,141698,2,208,165945,3.8367
vendor_17,Venue,4.19,103,91,153815,278997,181045,4,1321,208768,3.5455
vendor_38,Decorations,4.43,108,73,49116,106418,102857,9,792,109681,3.6874
vendor_10,Decorations,4.5,64,63,46628,103539,83366,7,1146,95863,3.5937
vendor_22,Photography,4.95,38,90,67587,122420,83938,7,1429,75830,3.7304
vendor_46,Decorations,4.51,102,90,47542,118779,50915,9,1477,59583,3.7022
vendor_34,Food & beverage,4.49,119,79,56059,159567,135734,9,854,191417,3.7654
vendor_39,Venue,4.35,17,80,157413,315743,190868,9,1324,299934,3.3883
vendor_19,Making & Grooming,4.16,73,149,22896,59103,58104,11,1481,72261,3.6791
vendor_13,Photography,4.82,39,88,73638,136480,106632,3,216,95303,3.6709
vendor_4,Making & Grooming,5,60,82,20848,58032,22100,9,299,21630,3.8008
vendor_45,Photography,4.73,92,65,61574,148852,128805,4,1465,110818,3.7341
vendor_12,Decorations,4.09,6,112,40719,92597,47574,2,935,54079,3.1245
vendor_42,Venue,4.92,22,159,139018,294499,259080,3,554,145916,3.7214
vendor_45,Decorations,4.41,1,49,48112,102931,75452,0,1111,111386,2.9553
vendor_29,Food & beverage,4.89,119,114,61737,141134,138211,1,787,99649,3.9277
vendor_23,Decorations,4.3,15,102,42828,113866,73504,8,1233,118388,3.4115
vendor_45,Photography,5,80,106,67069,106848,98096,8,169,143424,3.9636
vendor_39,Venue,4.2,104,40,151432,338062,169506,9,912,289882,3.4456
vendor_38,Food & beverage,4.75,56,87,56416,190656,163644,5,371,63233,3.6808
vendor_49,Making & Grooming,5,99,84,20492,56191,45566,2,168,43383,3.9185
vendor_2,Making & Grooming,5,6,139,21473,68391,56115,2,213,21051,3.5402
vendor_35,Making & Grooming,5,119,116,23797,78704,35736,11,112,41689,4.0399
vendor_16,Food & beverage,4.95,63,63,54891,144992,56852,11,997,185639,3.8434
vendor_26,Decorations,4.62,24,5,44005,100567,47363,5,1031,90248,3.0226
vendor_12,Photography,4.74,27,67,71273,136954,79275,0,300,143106,3.551
vendor_23,Venue,4.48,50,95,141956,277298,157597,3,169,251987,3.5999
vendor_21,Venue,4.34,84,101,139461,271176,144226,0,657,207525,3.5919
vendor_5,Making & Grooming,4.32,52,77,23552,69171,62204,8,818,29175,3.4807
vendor_40,Venue,4.31,21,71,159546,301682,283752,11,768,198309,3.3432
vendor_45,Food & beverage,4.9,109,54,61815,196561,115407,4,340,179572,3.8315
vendor_28,Making & Grooming,5,60,101,23268,72968,53534,2,59,25898,3.8169
vendor_30,Photography,5,64,107,64939,109006,99332,5,761,129497,3.9124
vendor_22,Venue,4.16,31,65,138806,276416,226826,3,886,245584,3.3084
vendor_22,Making & Grooming,4.9,42,52,22158,74816,42446,4,1388,29424,3.6221
vendor_45,Food & beverage,4.43,17,57,52028,187111,172620,5,878,116125,3.3472
vendor_35,Food & beverage,4.76,27,42,56509,180461,98731,0,444,59460,3.4003
vendor_50,Photography,4.77,5,81,72293,118269,72699,9,419,128154,3.4081
vendor_43,Decorations,4.49,44,99,49603,89368,54224,6,1452,52306,3.5503
vendor_40,Photography,5,32,8,70658,128888,122276,9,461,70283,3.2589
vendor_37,Making & Grooming,5,70,67,24240,70698,62192,9,1181,30637,3.8096
vendor_24,Photography,4.88,28,61,60807,109827,91414,1,1340,88807,3.5773
vendor_30,Food & beverage,4.79,108,71,60398,154536,63956,2,132,103218,3.786
vendor_23,Decorations,4.48,98,127,48849,115601,86933,10,1435,95468,3.7979
vendor_18,Making & Grooming,4.31,23,40,22397,57657,55161,5,317,58505,3.2757
vendor_43,Decorations,4.15,63,106,40607,88552,50024,2,1159,43722,3.4446
vendor_22,Venue,4.68,5,55,137263,324234,158701,5,483,223474,3.2613
vendor_12,Venue,4.09,106,156,150435,329116,295698,2,1446,186635,3.5925
vendor_23,Venue,4.41,47,39,160225,325121,316713,4,1100,165699,3.3283
vendor_41,Venue,4.46,110,110,132971,279784,217987,9,635,240966,3.7691
vendor_45,Venue,4.16,75,72,155933,322153,295312,10,434,170149,3.4401
vendor_16,Venue,4.26,99,79,160143,313476,165838,4,216,131881,3.5044
vendor_2,Venue,4.51,60,43,143675,315121,299753,3,1028,266949,3.4854
vendor_13,Decorations,4.46,119,93,44922,88686,77688,7,921,58443,3.7035
vendor_36,Food & beverage,4.42,8,49,50016,186142,111708,4,119,153119,3.2207
vendor_3,Photography,5,109,52,72917,131460,104835,3,1177,148860,3.8407
vendor_25,Photography,5,27,90,72205,129338,84953,6,1041,139507,3.7544
vendor_43,Photography,4.8,100,85,63969,140733,133824,2,500,124140,3.827
vendor_47,Making & Grooming,4.55,19,53,22581,56691,52643,5,611,68243,3.4198
vendor_34,Venue,4.42,22,152,138339,328230,179686,9,1018,174331,3.54
vendor_2,Making & Grooming,5,85,55,24713,69918,35087,2,1234,20287,3.7332
vendor_11,Food & beverage,4.61,117,95,51907,141161,90658,10,1141,183248,3.8591
vendor_1,Making & Grooming,4.38,81,85,22051,75782,68540,0,1401,27135,3.5522
vendor_43,Photography,4.97,19,167,65300,128238,87189,9,1349,101777,3.8098
vendor_40,Food & beverage,4.45,96,67,56636,180130,138567,9,473,83065,3.6246
vendor_50,Venue,3.99,118,106,139036,278782,173188,5,214,216483,3.5242
vendor_26,Food & beverage,4.79,12,36,55672,169007,98841,7,1126,71067,3.3307
vendor_27,Venue,4.32,65,70,155097,314344,308360,2,1461,324549,3.5128
vendor_14,Decorations,4.7,84,124,49886,89197,57338,6,309,59053,3.7987
vendor_14,Making & Grooming,4.76,70,107,21751,59981,42904,3,1473,27189,3.7614
vendor_16,Making & Grooming,4.89,67,85,24535,58776,52099,6,509,28044,3.7739
vendor_23,Food & beverage,4.66,78,43,55060,150900,115579,5,425,122684,3.6166
vendor_40,Making & Grooming,4.86,109,102,23629,61919,39515,10,401,43382,3.9364
vendor_13,Food & beverage,4.38,54,53,52253,177710,162887,6,829,116471,3.4806
vendor_25,Food & beverage,4.48,25,81,57891,183298,120999,5,866,134698,3.4986
vendor_20,Venue,4.28,54,91,162467,309426,274937,9,557,235058,3.5244
vendor_29,Food & beverage,4.2,66,70,52240,160350,78921,3,1379,119639,3.4742
vendor_4,Food & beverage,4.5,84,92,53744,187234,182418,3,1126,129526,3.7019
vendor_47,Food & beverage,4.73,13,74,54085,180722,159658,11,1494,198955,3.5518
vendor_43,Making & Grooming,4.87,90,27,23925,77546,34375,2,1079,64950,3.6393
vendor_14,Making & Grooming,5,51,96,20923,76616,34254,11,1260,32254,3.8653
vendor_38,Food & beverage,4.7,64,59,60905,186121,142323,5,971,150211,3.6739
vendor_25,Venue,4.7,7,100,154489,328162,298176,10,388,321811,3.4768
vendor_13,Photography,5,37,74,67833,106893,98406,4,629,81199,3.7038
vendor_11,Venue,4.61,75,38,154956,331132,322433,0,36,220477,3.4996
vendor_29,Photography,4.95,111,45,73749,145150,100801,8,567,77304,3.7499
vendor_38,Food & beverage,4.18,93,55,57008,188291,93394,7,1270,182018,3.5073
vendor_7,Decorations,5,38,52,40506,114254,56046,6,246,96809,3.7108
vendor_33,Venue,4.16,112,53,158369,276727,175945,1,771,152490,3.3828
vendor_1,Venue,4.43,43,54,135867,325819,235382,5,759,180435,3.4231
vendor_28,Decorations,4.67,43,14,44386,116263,56628,10,406,88785,3.3349
vendor_26,Photography,4.84,4,39,61436,132151,73054,4,333,65037,3.1876
vendor_7,Venue,4.87,94,65,133715,318372,167784,3,1143,261764,3.7999
vendor_37,Making & Grooming,4.91,95,5,20256,66622,30329,4,62,26089,3.3056
vendor_39,Photography,4.75,62,109,67797,113346,87675,4,300,82195,3.7465
vendor_4,Making & Grooming,4.48,33,61,20171,74690,69020,11,407,35882,3.4896
vendor_16,Food & beverage,4.69,119,105,61459,169793,100975,8,1138,125318,3.8758
vendor_32,Photography,4.8,22,79,68415,117466,111029,4,756,147593,3.6062
vendor_38,Food & beverage,4.49,35,108,51353,152070,52277,5,1449,167358,3.6231
vendor_45,Making & Grooming,4.59,47,58,23218,75522,32313,3,626,49122,3.557
vendor_43,Making & Grooming,4.84,101,33,23266,75951,29743,11,30,55081,3.7204
vendor_5,Venue,4.5,36,119,134056,278072,246707,8,200,340926,3.6535
vendor_28,Food & beverage,4.94,18,6,61288,178417,113701,10,1497,100494,3.1644
vendor_46,Food & beverage,4.04,84,68,51079,169850,97830,11,510,57235,3.4023
vendor_5,Venue,4.68,48,103,151473,312566,277322,6,635,329948,3.7309
vendor_12,Venue,4.46,119,116,142435,311676,298932,1,204,172814,3.7068
vendor_24,Making & Grooming,4.68,26,111,23182,57784,26968,5,586,29643,3.6038
vendor_19,Venue,4.15,55,117,142992,266041,264762,11,728,344304,3.5684
vendor_22,Photography,4.98,40,107,62938,110296,77683,5,1396,101979,3.8153
vendor_23,Photography,4.75,64,38,72271,125923,81147,6,968,109002,3.579
vendor_18,Making & Grooming,4.99,103,37,20490,59729,26464,6,842,55755,3.7927
vendor_31,Food & beverage,4.78,6,130,54530,157065,76168,10,678,84924,3.5228
vendor_41,Making & Grooming,4.34,118,58,24391,58159,38291,4,1454,28219,3.5235
vendor_3,Decorations,4.55,6,91,49713,92488,84662,10,863,69863,3.3368
vendor_49,Making & Grooming,4.58,35,68,21378,73632,49689,0,182,71628,3.5495
vendor_9,Photography,5,23,28,71389,124937,84021,2,1078,113775,3.466
vendor_45,Venue,4.43,18,60,153593,282343,279450,1,374,211788,3.3033
vendor_9,Making & Grooming,4.82,116,34,21514,74982,36136,1,985,47223,3.6801
vendor_20,Photography,4.62,81,43,72478,106191,104742,2,1122,63332,3.5077
vendor_9,Decorations,4.36,8,115,40622,104225,77066,2,220,47533,3.2726
vendor_23,Making & Grooming,4.35,73,42,22314,61730,34086,3,228,47777,3.4488
vendor_25,Making & Grooming,4.69,55,48,21174,67469,21352,0,522,27297,3.5258
vendor_5,Making & Grooming,4.6,99,128,22918,56731,24047,1,915,35187,3.7884
vendor_25,Food & beverage,4.91,88,81,60042,179867,176220,8,353,110430,3.8705
vendor_40,Photography,4.87,83,96,66326,119605,71912,0,1197,147029,3.853
vendor_36,Food & beverage,4.61,17,167,53655,176561,129138,6,1208,60785,3.5805
vendor_11,Venue,4.34,25,92,159189,310430,307558,6,715,276583,3.4407
vendor_39,Decorations,4.69,78,90,47037,112129,89304,2,717,61045,3.714
vendor_8,Food & beverage,4.9,9,65,56322,182771,108657,0,698,197646,3.4975
vendor_23,Photography,4.92,91,74,71298,125213,77678,5,996,80651,3.7974
vendor_35,Venue,3.96,100,87,143434,315473,181619,4,412,246944,3.4543
vendor_23,Making & Grooming,4.65,116,91,21583,70559,60497,0,921,64659,3.8119
vendor_13,Decorations,4.62,36,86,49265,89454,85183,6,416,87662,3.6087
vendor_29,Venue,4.35,93,21,138033,344286,279248,1,1135,164758,3.2853
vendor_22,Making & Grooming,4.85,56,60,20920,77029,39365,3,626,35804,3.6902
vendor_34,Food & beverage,4.45,17,143,61748,147951,68197,9,532,187126,3.576
vendor_2,Venue,4.58,73,11,159670,294111,248058,4,1479,260744,3.281
vendor_33,Venue,4.42,55,103,154426,345962,325775,5,280,296765,3.6185
vendor_41,Decorations,4.58,59,78,47104,84215,58627,0,313,50345,3.5582
vendor_42,Photography,5,77,64,67867,133229,119384,0,258,142214,3.8168
vendor_18,Venue,4.28,98,81,143390,333720,177076,9,100,201927,3.5834
vendor_29,Decorations,4.68,49,88,47942,113991,85275,3,911,107946,3.6908
vendor_20,Making & Grooming,4.88,56,75,22521,74952,61171,2,1251,39583,3.7423
vendor_20,Food & beverage,4.37,86,85,62197,169511,143157,8,980,128282,3.6424
vendor_25,Making & Grooming,4.76,17,68,21522,62568,56891,5,427,47094,3.5299
vendor_1,Food & beverage,4.82,93,63,51910,164466,132350,5,350,66562,3.7409
vendor_23,Food & beverage,5,74,82,59743,148683,92377,10,1326,61962,3.8368
vendor_17,Photography,5,2,35,63398,107155,103123,9,463,84700,3.2142
vendor_19,Making & Grooming,5,54,125,22699,57861,27968,4,1111,78565,3.9439
vendor_5,Decorations,4.5,109,75,40901,98380,52261,6,733,78106,3.6996
vendor_23,Making & Grooming,5,80,85,21590,70201,62134,9,108,67682,3.9472
vendor_14,Making & Grooming,4.87,82,110,20545,69920,43655,10,646,68128,3.9509
vendor_17,Photography,5,30,94,69951,140333,73125,3,946,115421,3.75
vendor_27,Venue,4.48,80,83,140313,330997,277186,8,61,190942,3.6413
vendor_25,Photography,4.33,114,61,65840,108565,86817,6,42,75630,3.533
vendor_45,Photography,4.94,43,59,70686,105992,77544,4,1219,64136,3.6276
vendor_17,Venue,4.3,62,72,161376,249822,231832,7,865,276768,3.5113
vendor_17,Making & Grooming,4.72,29,25,22415,75385,40537,7,615,77196,3.4254
vendor_47,Decorations,4.33,49,28,40495,86148,73819,3,1391,94675,3.3076
vendor_26,Food & beverage,4.8,90,69,61468,196398,102186,3,567,63016,3.7059
vendor_17,Decorations,4.46,66,5,47853,96379,63645,0,839,40786,2.9943
vendor_7,Photography,5,99,72,68096,142040,126082,7,1361,117204,3.8967
vendor_16,Photography,4.81,25,136,67055,134079,101035,9,1171,144431,3.7628
vendor_43,Decorations,4.93,80,30,47367,87228,51949,6,1286,82317,3.6588
vendor_49,Decorations,4.62,26,46,44185,101107,99031,10,427,51549,3.4145
vendor_48,Photography,5,108,115,64825,146515,79941,9,690,132603,4.0261
vendor_12,Photography,5,2,96,70151,122985,97520,3,1329,64994,3.3447
vendor_32,Decorations,4.85,94,60,49727,116355,51723,4,1104,110726,3.7913
vendor_37,Food & beverage,5,15,41,51797,174899,141039,2,407,50534,3.4234
vendor_8,Venue,4.34,72,15,133342,303753,196922,4,918,347509,3.263
vendor_46,Decorations,4.33,10,48,40471,103324,49209,11,393,50358,3.1703
vendor_21,Decorations,4.63,95,73,43240,90665,88929,2,809,70825,3.6984
vendor_9,Venue,4.09,51,100,133203,305240,266519,10,1494,300635,3.4904
vendor_36,Decorations,4.7,85,56,42567,100121,44241,3,1165,110663,3.7008
vendor_30,Making & Grooming,4.61,85,147,20873,76939,31365,5,265,29521,3.811
vendor_10,Photography,5,38,46,74551,111998,103357,5,115,144523,3.6672
vendor_21,Decorations,4.55,72,64,47557,102064,55990,4,1301,56453,3.5715
vendor_48,Venue,4.11,57,75,160077,279774,218221,3,381,238491,3.389
vendor_40,Decorations,4.64,25,78,42330,101400,82445,10,820,81139,3.5729
vendor_18,Making & Grooming,4.74,84,50,22623,64646,36166,2,464,49553,3.679
vendor_18,Making & Grooming,4.85,33,117,21565,72692,53190,7,1095,31154,3.7452
vendor_5,Making & Grooming,4.93,53,72,24957,65145,47180,8,86,50831,3.7909
vendor_2,Decorations,4.83,58,65,45533,111829,71471,9,1308,43659,3.6695
vendor_16,Food & beverage,5,2,22,51131,144763,139788,4,311,194587,3.1725
vendor_42,Photography,4.56,52,85,68520,148790,137100,8,395,60654,3.5771
vendor_44,Photography,4.64,70,93,72703,116618,81149,0,929,148074,3.7119
vendor_16,Decorations,4.51,103,23,44516,106356,67539,7,490,93910,3.4745
vendor_48,Making & Grooming,4.65,44,114,20254,60711,26733,11,386,44831,3.7512
vendor_46,Venue,4.25,56,106,156331,255762,225775,2,226,288177,3.5315
vendor_15,Decorations,5,71,42,41868,115334,93435,7,1158,86762,3.7564
vendor_36,Making & Grooming,4.55,4,41,20220,59666,57265,1,877,60935,3.1439
vendor_35,Venue,4.23,61,127,150694,264402,154375,4,687,235386,3.5653
vendor_42,Venue,4.69,45,26,142278,253416,177043,1,1260,157675,3.3635
vendor_35,Photography,5,17,39,67795,116332,86972,10,888,64951,3.4713
vendor_31,Decorations,4.76,87,23,48102,89565,70923,1,501,109351,3.5378
vendor_15,Food & beverage,4.76,80,96,55930,172353,158256,8,1420,121116,3.8387
vendor_50,Food & beverage,4.64,67,14,57619,155823,103634,5,1422,188069,3.3934
vendor_20,Venue,4.46,58,93,155329,283522,276977,6,1299,174980,3.5725
vendor_36,Photography,5,19,80,74863,144828,134205,1,235,113309,3.6341
vendor_2,Photography,4.51,44,74,73779,120155,114757,4,609,117889,3.5421
vendor_38,Making & Grooming,4.47,69,77,24150,69065,43573,9,423,33833,3.607
vendor_5,Food & beverage,4.43,113,82,51467,153439,70589,6,1131,51168,3.6193
vendor_13,Decorations,4.27,63,147,43645,119294,87472,2,1359,105184,3.6438
vendor_27,Venue,3.87,10,172,146829,284131,150455,5,926,274454,3.2279
vendor_5,Making & Grooming,4.8,20,99,20091,76606,24266,5,723,61115,3.6646
vendor_38,Making & Grooming,4.6,67,85,24114,57407,32146,8,668,73484,3.7353
vendor_2,Making & Grooming,4.61,117,133,22731,76436,47233,0,230,37232,3.8265
vendor_2,Food & beverage,5,59,123,56354,148695,129960,3,358,61182,3.855
vendor_38,Photography,5,36,159,73330,131128,104886,7,458,112611,3.894
vendor_12,Venue,4.17,69,69,162452,252836,211807,1,1110,278178,3.4311
vendor_20,Decorations,4.58,35,73,48720,112362,76978,5,824,90251,3.5554
vendor_39,Venue,4.34,18,156,149156,321207,298157,10,559,342986,3.5412
vendor_9,Venue,4.11,38,71,130988,274776,218189,10,540,296280,3.3884
